"id","MIN","MIN"
30517,2002.47301936328,2035.61626863672
6753,198.309530438476,211.623596846192
27736,558.341354422363,596.513882668944
30062,230.330459861572,236.529843465332
27241,2172.41962391406,2321.75457373437
11532,350.061243463797,368.351309080915
13770,387.449929859863,392.147829424805
25261,1075.01218480469,1152.392491625
29204,299.75444244043,298.82577325293
30992,1383.77596042773,1404.38809623047
16230,1223.57627911523,1287.14068495117
30759,772.725413824218,817.772612905271
28644,1475.37995787109,1538.87143242578
27579,384.175558846959,416.034487583496
29205,364.892235651722,359.803014902344
20088,726.230382856444,734.23374399414
26122,437.946329443359,429.806004672014
27416,205.75931152281,199.241293349609
7266,1132.493210875,1193.91008915625
4002,898.172814479491,943.801630101562
6782,432.559132148716,435.243779631836
26776,1196.56617617773,1231.97534697656
19852,231.193688006138,231.214473965332
12293,251.73393573999,258.358791895752
28800,219.891848114746,242.173588510905
30518,613.49608077832,647.711304372907
22861,1369.79593929883,1415.70530411914
27411,780.821614484373,764.193216289062
26595,147.558256850551,153.220249535645
30997,656.220947477538,730.708133185546
8227,1053.70201083203,1058.93730650781
24435,1178.42536463672,1230.80531394141
23811,799.301088901366,829.095485478514
27738,393.626696224609,399.913492408203
10827,246.053442891113,259.578558858119
21206,620.699801714284,638.14256513895
17757,249.15136986084,266.901690258022
19303,699.7365363291,703.790304237304
21460,1155.31089494922,1231.96467533789
25934,741.543857143554,756.707786104491
15327,262.898433369141,277.035621658448
20735,580.134866551757,616.022975698242
10548,1040.99547987472,1094.78424832422
20103,1542.15087738476,1582.52245437109
26364,1195.30942632227,1284.45309503125
26771,602.364024497349,634.7118585964
12288,251.73393573999,258.358791895752
7267,1099.84318123437,1127.76551345312
16692,854.941201203123,852.287332499021
7859,972.329749431639,956.530164922849
27739,666.39987301395,667.064104920898
26100,1733.31866023047,1791.74971179492
23221,663.608333118163,665.727385901366
25442,259.602423373047,260.340580289063
22146,812.604883216098,891.489711250835
20746,895.457441824218,913.602225502929
29627,1290.66872310937,1332.44175723047
22562,868.370331406249,896.631481996093
11535,270.249400015381,287.435751692383
27881,587.489845132254,628.05605438895
26774,537.47201047754,567.283313805664
26962,1221.20834104297,1289.74455273549
23818,1163.2458745664,1190.50272859961
4045,449.424314848075,467.754678583496
25931,1570.38917867773,1596.00726236523
20104,1872.45719228906,1966.79902071094
24212,682.095971642577,708.695597893554
3900,371.482464294161,364.557973994303
11946,619.237347130859,620.351135144112
20498,432.275022713448,428.572834810407
17743,1576.57758482031,1686.05590694922
28801,1638.55365974191,1776.77642178181
19608,124.621972007324,129.225848152344
27108,577.06822834668,595.334399226074
30294,804.942549906249,806.123691569336
17276,1277.83039289844,1413.67661300976
16241,1301.84271564063,1343.00857494838
20287,916.966348576171,1001.6665309668
31194,350.700747411621,351.234412006348
30287,551.512944844447,584.34610195996
3991,655.562057123046,697.161957029296
23816,597.525919966796,681.936426736328
26099,642.570234121094,618.542156259765
30295,1954.09231621875,2092.09461539453
20511,566.906900484375,576.981326516322
13245,1195.66260105924,1242.3614776582
29841,2004.02628960352,2127.03996794922
23611,1028.61323515011,1107.19188649414
11941,790.16532483789,816.931655379881
21207,938.869564859374,956.36326574414
17474,834.413233718749,862.988884724608
26805,532.761986779297,563.53209884375
26104,1648.77052797852,1812.95530240039
7504,1428.06879450977,1498.16214706641
28222,275.571313029297,288.667108757324
26362,210.465974493408,235.7441399729
28980,458.521829777135,474.462731086077
26587,1135.21206946205,1170.75312288281
25933,1386.00419831892,1430.30086949805
26134,1204.03637488672,1173.22801788867
6648,589.073761739257,631.541222926757
25055,254.988053320173,229.333559849609
18665,1358.39620197656,1384.56225856576
23618,207.891520678955,232.480602158447
24629,614.782558724608,636.513341438476
23201,516.806577128906,550.182894612304
29849,324.349421449986,355.199786999651
26961,1527.24377531361,1629.13688395312
28482,1263.11861806836,1379.23480058008
28979,1219.93464818555,1318.67711425195
31191,1215.96585503711,1286.85640838086
8960,906.456142118163,916.378522868163
29408,399.282561693359,393.644730285295
23425,974.232816861327,1003.21067916992
23418,389.724998378487,397.234672390625
14057,1725.96284163142,1853.4957335332
20274,495.817686697266,536.00251930078
30288,1855.8744210505,1963.84704410351
27580,1424.10387146791,1500.31588505273
9286,204.891469847621,212.0055440896
27414,334.41739426709,347.838961652344
8398,806.945196690709,849.566627466795
21211,1426.67096419727,1512.16121888783
22553,2244.29242147321,2303.62606564453
28808,725.09927920117,784.565215137694
23423,1873.43838779102,2114.06897770703
